Nama Pengguna,Produk,Rating,Ulasan,Tanggal
J***a,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,tidak sesuai dengan ekspektasi. kirain sebagus fotonya.,Lebih dari 1 tahun lalu
adaerobi,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,cakep pokoknya 👌🏻👍 sukses selalu buat NAHPROJECT👌🏻,Lebih dari 1 tahun lalu
virgiawan,Sepatu Pria NAH Project - Resilient All White,bintang 5,"Pembelian pertama di nah project sangat bagus, pengiriman sangat cepat, barang tiba dengan selamat... semoga awet dan balik lg belanja di nah project",Lebih dari 1 tahun lalu
Heru,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,kerenn,Lebih dari 1 tahun lalu
Budi,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"🅑🅐🅡🅐🅝🅖 🅨🅐🅝🅖 🅑🅐🅖🅤🅢
🅓🅐🅡🅘 🅣🅞🅚🅞 🅨🅐🅝🅖 🅣🅔🅡🅟🅔🅡🅒🅐🅨🅐 🅓🅐🅝 🅡🅔🅢🅟🅞🅝🅝🅨🅐 🅒🅔🅟🅐🅣
🄼🄰🄽🅃🄰🄿
TᴏᴋᴏKᴇʀᴇN
⸽R⸽e⸽k⸽o⸽m⸽e⸽n⸽d⸽a⸽s⸽i⸽ ⸽S⸽a⸽... ",Lebih dari 1 tahun lalu
Rezha,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Nyaman ya ternyata, ga ada rasa berat sama sekali",Lebih dari 1 tahun lalu
Okky,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,"pokonya local pridenya dapet hehehe. **** amat mau mirip model apa juga, tapi bagus kok ini. price to value nya dapet, dan ini pembelian ketiga sepatu Nah Project.",Lebih dari 1 tahun lalu
Mian,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,"sangat puas belanja di NAH Project. 1 tahun baru nyampe 😁✌️dalan waktu 3 hari sudah sampai. padahal berbeda pulau, untuk barangnya saya suka, awalnya ragu pengen beli ya... ",Lebih dari 1 tahun lalu
Naufal,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,"Sesuai foto, ukuran pas, dan kualitasnya tidak diragukan,.Thanks ... kayaknya bakal jadi langganan 😉",Lebih dari 1 tahun lalu
Budi,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"🅑🅐🅡🅐🅝🅖 🅨🅐🅝🅖 🅑🅐🅖🅤🅢
🅓🅐🅡🅘 🅣🅞🅚🅞 🅨🅐🅝🅖 🅣🅔🅡🅟🅔🅡🅒🅐🅨🅐 🅓🅐🅝 🅡🅔🅢🅟🅞🅝🅝🅨🅐 🅒🅔🅟🅐🅣
🄼🄰🄽🅃🄰🄿
TᴏᴋᴏKᴇʀᴇN
⸽R⸽e⸽k⸽o⸽m⸽e⸽n⸽d⸽a⸽s⸽i⸽ ⸽S⸽a⸽... ",Lebih dari 1 tahun lalu
A***a,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 4,"modelnya sama warnanya gw suka, ukuran pas, bahan warna merah sudah tidak luntur (sudah ads perbaikan), cuma agak kotor dikit pas saya terima di ujung suede depan (tar ju... ",Lebih dari 1 tahun lalu
Walla,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,mantab,Lebih dari 1 tahun lalu
dendy,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,mantappp,Lebih dari 1 tahun lalu
Arif,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 4,"Model dan warnanya bagus, pengiriman vis Jn* lelet",Lebih dari 1 tahun lalu
Martin,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,bagus,Lebih dari 1 tahun lalu
F***y,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"ukuran pas dan nyaman, model bagus, mantab",Lebih dari 1 tahun lalu
h***f,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,bagus sepatunya🙏 thanks ya,Lebih dari 1 tahun lalu
Dismas,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"keren, nyaman",Lebih dari 1 tahun lalu
Yosseputro,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"ini udah pembelian sepatu yg ketiga,
overall semua enak dan puas
👍🏻👍🏻👍🏻",Lebih dari 1 tahun lalu
Falatehan,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Panduan ukuran yang diberikan sangat membantu. Bila ragu, sebaiknya naikkan saja 1 ukuran.
Sepatunya nyaman digunakan dan desainnya keren.",Lebih dari 1 tahun lalu
Y***u,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,seller TOP banget respon cepat dan pengirimannya juga cepat kilat 🔥 Terimakasih 🙏😁,Lebih dari 1 tahun lalu
Christian,NAH Project - Sepatu Sneakers Pria Unisex Spark Forest Green,bintang 5,Sepatunya nyaman Desainnya keren 👍 Ukuran sesuai Bahannya berkualitas Respon penjualnya top,Lebih dari 1 tahun lalu
D***n,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,"minta nyelipin tulisan, nggak ada ternyata 😂",Lebih dari 1 tahun lalu
Y***u,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,seller TOP banget respon cepat dan pengirimannya juga cepat kilat 🔥 Terimakasih 🙏😁,Lebih dari 1 tahun lalu
Achmad,NAH Project - Sepatu Sneakers Pria Unisex Spark Black White,bintang 5,Sepatunya nyaman Desainnya keren 👍 Bahannya berkualitas Proses pesanan cepat Packaging aman 🙏,Lebih dari 1 tahun lalu
Kristian,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Burning Red,bintang 5,top markotop kualitasnya,Lebih dari 1 tahun lalu
A***h,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Produk bagus. Pengiriman cepat,Lebih dari 1 tahun lalu
Yudhi,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"sepatu bagus, yg kurang ekspedisi nya, kirim tgl 13, sampe tgl 20. meleset dari perkiraan. mungkin bisa diberikan alternatif ekspedisi pengiriman yg lain.",Lebih dari 1 tahun lalu
M***a,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Made In Indonesia Keyen 👍,Lebih dari 1 tahun lalu
L***a,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Keren,Lebih dari 1 tahun lalu
Rizky,NAH Project - Sepatu Sneakers Pria Unisex Spark Black White,bintang 5,Sepatunya nyaman Bahannya berkualitas Desainnya keren 👍 Ukuran sesuai Mantap modelnya 👟 Penjualnya ramah banget,Lebih dari 1 tahun lalu
B***h,NAH Project - Sepatu Sneakers Pria Unisex Spark Black White,bintang 5,mantul,Lebih dari 1 tahun lalu
Fairyawan,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"mantap, semoga bisa awet ya",Lebih dari 1 tahun lalu
C***o,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 4,Kata nyonya: KEMAHALAN. Model dan size pas di kaki gue padahal. Tanpa kaos kaki atau dengan kaos kaki tipis masih nyaman. Bahan ala flyknit. Kalau pakai kaos kaki sport t... ,Lebih dari 1 tahun lalu
steven,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Mantap terima kasih banyak,Lebih dari 1 tahun lalu
dr,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Modelnya keren! Pas dipakai dan nyaman sangat direkomendasikan untuk dipakai..,Lebih dari 1 tahun lalu
Anggi,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,keren dan pasti selalu nyaman di kaki,Lebih dari 1 tahun lalu
Ricky,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Sepatu buatan dalam negeri, kualitas dan rasa luar negeri. Tetap pertahankan kualitas, repeat order akan dilakukan dalam waktu dekat. Sangat puas dan bangga dgn produk da... ",Lebih dari 1 tahun lalu
M***d,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"Keren, ngepass bgt walaupun terasa kekecilan dikit itulah yang bikin nyaman . karena kakiku emang kegedean😂",Lebih dari 1 tahun lalu
o***s,NAH Project - Topi Pria Wanita Unisex NP Logo Cap Navy,bintang 5,mantap,Lebih dari 1 tahun lalu
Dimas,NAH Project - Puff Hanging Wallet Olive,bintang 5,"bahan nya bagus,jahitan rapi,pengiriman cepat. udah tau sama kualitas dari NAH project jadi ga bikin ragu",Lebih dari 1 tahun lalu
Yustinus,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,"Admin fast respond, sepatu keren. Akhirnya kesampaian jg punya NAH",Lebih dari 1 tahun lalu
Leo,NAH Project - Celana Pendek Unisex Basik Short Pants Olive,bintang 5,Cepat dan Bagus..👍👍,Lebih dari 1 tahun lalu
S***h,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"keren sih, cuman msh kebesaran#kakiku nmr.35😊",Lebih dari 1 tahun lalu
A***i,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Kualitas terjamin,Lebih dari 1 tahun lalu
Anon,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Burning Red,bintang 5,Kuereennn polll and enak di kaki,Lebih dari 1 tahun lalu
R***n,NAH Project - Kaos Pria Wanita Unisex Retro Global Tee White,bintang 5,"seller ramah, barang sampai dengan cepat, packaging bagus + dapat sticker 👍👍",Lebih dari 1 tahun lalu
H***o,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Burning Red,bintang 5,Sepatunya nyaman Desainnya keren 👍 Mantap modelnya 👟 Proses pesanan cepat,Lebih dari 1 tahun lalu
I***m,Sepatu Pria NAH Project - Audacity Bone White,bintang 5,keren abis 🤟,Lebih dari 1 tahun lalu
Aditya,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,"makasih gan
pelayanan ter debest dah",Lebih dari 1 tahun lalu
C***n,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Bagus dan anak saya suka,Lebih dari 1 tahun lalu
A***i,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,"sepatunya bagus nyaman dipakai nya ukurannya juga pas, seler juga baik respon nya cepat",Lebih dari 1 tahun lalu
H***i,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Burning Red,bintang 5,Desainnya keren 👍 Bahannya berkualitas Mantap modelnya 👟,Lebih dari 1 tahun lalu
Hasbi,NAH Project - Puff Hanging Wallet Olive,bintang 5,"mantapp, muat buat hape gede kaya S22 Ultra",Lebih dari 1 tahun lalu
Perlees,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"Kualitas baik, jahitan rapi, cuma kegedean dikit salah nomor saya",Lebih dari 1 tahun lalu
J***n,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"Big fan of NAH's Flexnit ! Harga bersahabat, nyaman BANGET dipake, durability kuat dipake kerja setiap hari 👍👍",Lebih dari 1 tahun lalu
D***l,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,bagus,Lebih dari 1 tahun lalu
Aditya,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"Salah beli di size 44, sudah request batal namun tetap diproses dari gudang. Dikirim dan sampai diterima
Coba ajukan penggantian produk karena kebesaran, disupport penuh... ",Lebih dari 1 tahun lalu
Zidni,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 1,"Sdh melakukan pembatalan beberapa saat setelah beli (kondisi barang belum dikirim, bahkan masih proses) namun tetap dikirim. Kualitas sepatu biasa aja. Ada beberapa merk... ",Lebih dari 1 tahun lalu
Richard,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,"Udah dari dulu kelas 8 sampai sekarang kelas 12 pakai sepatu dari NAH daya tahannya awet 4-5tahun, bahannya bagus & nyaman juga, sekarang beli lagi sepatu dari NAH, s... ",Lebih dari 1 tahun lalu
M***r,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Lumayan, solnya gampang berurat ya",Lebih dari 1 tahun lalu
M***h,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Sepatunya ringan keren parah,Lebih dari 1 tahun lalu
Roi,Sepatu Pria NAH Project - Audacity Black White,bintang 5,"Dari kmren incar , akhirnya dapat sepatunya , smoga stiap model nya tetap ada ukuran gede 46 sol 30cm , btw barang nya bgus, box nya di kasi double , mantap pokok nya , r... ",Lebih dari 1 tahun lalu
Agung,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,manteb sih oke barangnya,Lebih dari 1 tahun lalu
Yuda,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,Ukuran sesuai Desainnya keren 👍,Lebih dari 1 tahun lalu
A***e,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 Stellar Space,bintang 5,Sepatunya nyaman Desainnya keren 👍 Mantap modelnya 👟 Ukuran sesuai Bahannya berkualitas Packaging aman 🙏,Lebih dari 1 tahun lalu
panji,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,Desainnya keren 👍 Sepatunya nyaman Bahannya berkualitas,Lebih dari 1 tahun lalu
EDI,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,Sepatunya nyaman Desainnya keren 👍 Penjualnya ramah banget Ukuran sesuai Mantap modelnya 👟 Proses pesanan cepat Bahannya berkualitas Respon penjualnya top Packaging rap... ,Lebih dari 1 tahun lalu
S***o,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,sepatunya ringan & nyaman dipakai.,Lebih dari 1 tahun lalu
Endang,NAH Project - Sepatu Sneakers Pria Wanita ODE Quest Grey,bintang 5,"ga pernah kecewa sama produk nya NAH Project 
Asli Lokal rasa Internasional  
Sepatunya nyaman
 Mantap modelnya 👟 Desainnya keren 👍 Ukuran sesuai Bahannya berkualitas P... ",Lebih dari 1 tahun lalu
Laura,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Ok,Lebih dari 1 tahun lalu
Rizal,Sepatu Pria NAH Project - Audacity Bone White,bintang 5,Pembelian kedua bagus suka,Lebih dari 1 tahun lalu
Ifdad,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"mantap lah pkoknya, tapi kalo dirasa2 kya lebih tebel bahan yg v2.0 yah",Lebih dari 1 tahun lalu
D***l,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"awalnya ragu,
tapi ternyata puas setelah barangnya sampai.
modelnya unik, pakai bahan yg lumayan elastis.
sepatu ini masih cocok dipakai walaupun ukurannya kelebihan 1-2... ",Lebih dari 1 tahun lalu
Hikmat,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"pas di kaki, ringan dan better than I was expected ✌🏽😬",Lebih dari 1 tahun lalu
Rion,Sepatu Pria NAH Project - Audacity Black White,bintang 4,ok. mantap,Lebih dari 1 tahun lalu
Eddy,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,pas dikaki 👍,Lebih dari 1 tahun lalu
Bow,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Akhirnya setelah berapa tahun nunggu punya juga tq,Lebih dari 1 tahun lalu
Paski,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"warnanya keren, kualitasnya juga keren, ga bohong",Lebih dari 1 tahun lalu
C***s,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Sepatunya nyaman. Desainnya keren 👍. Packaging aman 🙏. Mantap modelnya 👟. Ukuran sesuai. Bahannya berkualitas.,Lebih dari 1 tahun lalu
Y***s,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"akhirnya dapat juga. 
sepatu yg digunakan Pak presiden *******
mantap",Lebih dari 1 tahun lalu
Y***s,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"pengiriman cepat. baru kemarin sore pesan. siang ini sudah sampai. mantap. barangnya okeh. 

sepatu pak presiden",Lebih dari 1 tahun lalu
E***y,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"Barang mantab pengiriman cepat, bagus dan ringan enak buat lari",Lebih dari 1 tahun lalu
Everona,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Pengiriman cepat, barang sesuai, nyaman dipakai...MANTAP",Lebih dari 1 tahun lalu
Aldy,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"Pelayanan prima, saya minta ganti size langsung segera di ganti. Trimakasih nah project",Lebih dari 1 tahun lalu
H***y,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Desainnya keren 👍 Sepatunya nyaman
lebih mantep lagi kalo ukurannya sesuai
saya beli aga kegedean 1 nomer",Lebih dari 1 tahun lalu
j***a,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,"cakep, bener² perbaikan dari versi sebelumnya
yang v3.0 lebih nyaman
true size
👍puas..

saran aja ni buat yang mo beli, panjang insole sepatu tu beda sama panjang kaki
u... ",Lebih dari 1 tahun lalu
Thomas,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 4,"jahitan banyak bagian yg kurang rapih atau agak ""somplak"". udh up 1 size sesuai chart tapi masih sempit, kalau kakinya lebar mending naik 2, tapi apadaya ga bisa... ",Lebih dari 1 tahun lalu
Ach,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Terima Kasih gan barangnya dah nyampe dengan selamat tanpa ada cacat sedikitpun , Sepatunya bagus banget, melebihi ekspektasi saya. Sepatu sdh ditangan, lebih oke dari ga... ",Lebih dari 1 tahun lalu
R***d,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 4,sedihnya sih ada mesen item tapi keabisan sisa item putih aja. but overalll tidak mengecewakan,Lebih dari 1 tahun lalu
E***i,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,Sesuai dengan keinginan 👍🏼,Lebih dari 1 tahun lalu
Andre,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Suukaa bangeet,Lebih dari 1 tahun lalu
A***n,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Mayan laa, walaupun kaki ini udh nyaman ama yg v2 😅",Lebih dari 1 tahun lalu
Effe,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"kureen banget Flexknit High Risk Red nya..
saya telat di perjalanan..",Lebih dari 1 tahun lalu
Dery,Sepatu Pria NAH Project - Audacity Black White,bintang 5,"Produk lokal yang bagus, hanya saja ukuran kebesaran karena saat promo beli ukuran 42, untuk ukuran 41 biasa dikenakan kosong hanya ada ukuran 40&42 saya memilih 42.... ",Lebih dari 1 tahun lalu
Randy,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Sepatunya nyaman Mantap modelnya 👟 Desainnya keren 👍 Bahannya berkualitas Proses pesanan cepat Packaging aman 🙏 Respon penjualnya top Ukuran sesuai Packaging rapi Penj... ,Lebih dari 1 tahun lalu
Hafiz,NAH Project x Evos - Tees Durance Navy,bintang 5,Mantap,Lebih dari 1 tahun lalu
Yogie,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Mantap dan nyaman dikaki,Lebih dari 1 tahun lalu
Jimmie,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,yaa lumayan..ada harga ada kualitas,Lebih dari 1 tahun lalu
Arya,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Sepatunya enteng banget, semoga awet",Lebih dari 1 tahun lalu
redha,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 4,Overall lumayan ukuran kurang tepat dr yg tertera and jahitan ada bbrp yg kurang rapih,Lebih dari 1 tahun lalu
F***n,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Barang sesuai pesanan. Packing aman. Brand sepatu lokal. Made in Indonesia. Indonesia brand shoes 👍👌,Lebih dari 1 tahun lalu
A***i,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,🫡,Lebih dari 1 tahun lalu
f***s,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Sepatunya nyaman Mantap modelnya 👟 Desainnya keren 👍 Ukuran sesuai Bahannya berkualitas,Lebih dari 1 tahun lalu
P***a,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,"Produk lokal yg bagus: kualitas bahan ok, nyaman, empuk. Top! Pelayanan bagus pula 👍🏻",Lebih dari 1 tahun lalu
M***d,NAH Project - Sepatu Sneakers Pria Wanita ODE Legion Blue,bintang 4,"barangnya lumayan bagus, tapi lem insole kurang merekat jadinya ga nempel sempurna juga jaitan didalemnya ga rapih ada benang panjang yang dipotongnya ga rapih😔",Lebih dari 1 tahun lalu
Aribowo,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,Nah barang baguss. terimaksih,Lebih dari 1 tahun lalu
Haber,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Sepatunya nyaman Desainnya keren 👍 Penjualnya ramah banget Proses pesanan cepat,Lebih dari 1 tahun lalu
thissna,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,cintailah ploduk² indonesia,Lebih dari 1 tahun lalu
Didit,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,sesuai,Lebih dari 1 tahun lalu
Arief,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Keren banget sepatu flexnit ini. Sampai ngumpulin semua warnanya dong. Pengirimannya cepet. Packagingnya juga bagus.,Lebih dari 1 tahun lalu
D***s,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Flexknit sudah terkenal sebagai sepatu yang nyaman untuk dipakai kemana-kemana. Warna High Risk Red ini membuatnya jadi sesuatu yang berbeda. Unik dan berkelas.,Lebih dari 1 tahun lalu
Y***a,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Produk bagus, walau size-chart-nya beda dr yg standar",Lebih dari 1 tahun lalu
Reza,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Jossssss!,Lebih dari 1 tahun lalu
p***i,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Sepatunya nyaman Desainnya keren 👍 Ukuran sesuai Bahannya berkualitas Proses pesanan cepat Mantap modelnya 👟,Lebih dari 1 tahun lalu
A***g,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Sepatunya nyaman Desainnya keren 👍,Lebih dari 1 tahun lalu
R***o,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Barangnya keren,Lebih dari 1 tahun lalu
m***d,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Sepatunya nyaman Desainnya keren 👍 Penjualnya ramah banget Ukuran sesuai Bahannya berkualitas,Lebih dari 1 tahun lalu
Denny,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Desainnya keren 👍 Ukuran sesuai Bahannya berkualitas Penjualnya ramah banget Proses pesanan cepat Packaging aman 🙏 Packaging rapi Respon penjualnya top Sepatunya nyaman... ,Lebih dari 1 tahun lalu
Deny,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,sesuai pesanan. Trima kasih sudah sampai.,Lebih dari 1 tahun lalu
Dimas,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 5,recsell tapi agak kecewa kehabisan yang all black padahal check out ga lama dari jam 12 siang setelah release.,Lebih dari 1 tahun lalu
M***d,NAH Project - Sepatu Sneakers Unisex Flexknit Triple Black,bintang 5,Sepatunya nyaman Bahannya berkualitas Desainnya keren 👍 Mantap modelnya 👟 Proses pesanan cepat Packaging aman 🙏 Respon penjualnya top Penjualnya ramah banget Ukuran se... ,Lebih dari 1 tahun lalu
V***s,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"seperti menyatu di kaki, enteng, nyaman dipakai 🤟",Lebih dari 1 tahun lalu
B***g,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 5,Sepatunya nyaman Mantap modelnya 👟 Ukuran sesuai Respon penjualnya top,Lebih dari 1 tahun lalu
Ahmad,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Beli sepatu ini karna pak ****** 😁, kesan pertama liat sepatu ini ""simple banget"", kelihatannya enak buat aktifitas harian. Ukurannya pas banget, kaki saya 26,5c... ",Lebih dari 1 tahun lalu
J***h,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 5,"Ukuran gamuat tpi dilayani dgn baik & cepat.. 2 hari lgsg diganti.. tentunya dgn syarat foto & video unboxing..
Untuk barang sendiri, bagus, nyaman, dipacking rap... ",Lebih dari 1 tahun lalu
p***i,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"pengiriman cepat, size sesuai pesanan. nyaman dipakai. rekomended seller 👍👍",Lebih dari 1 tahun lalu
Arya,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Barang sesuai tampilan dan deskripsi, enak dipakai untuk olahraga atau casual",Lebih dari 1 tahun lalu
Mario,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 5,ga oernah salah,Lebih dari 1 tahun lalu
S***s,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Sepatunya nyaman Ukuran sesuai,Lebih dari 1 tahun lalu
Irfanul,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 4,Keren barang nya,Lebih dari 1 tahun lalu
agung,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Sepatunya nyaman Desainnya keren 👍,Lebih dari 1 tahun lalu
a***f,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Desainnya keren 👍 Sepatunya nyaman Mantap modelnya 👟 Bahannya berkualitas Ukuran sesuai Proses pesanan cepat Packaging rapi Packaging aman 🙏,Lebih dari 1 tahun lalu
i,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 5,"Sepatu pak ****** versi hitam, sangat ringan, lentur, nyaman dipakai",Lebih dari 1 tahun lalu
ridlo,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"bagus barangnya, cuma perjuangan antrinya yang panjang",Lebih dari 1 tahun lalu
Andy,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,Sepatunya nyaman Mantap modelnya 👟 Penjualnya ramah banget Proses pesanan cepat Respon penjualnya top Ukuran sesuai Bahannya berkualitas Packaging rapi Packaging aman 🙏... ,Lebih dari 1 tahun lalu
